,date,description,category,type,amount,account,account_type,transaction_amount,balance_amount,is_recurring
1913,2022-04-24,PAYPAL *VIZMEDIALLC 4029357733 CA Digital Account Number XXXXXXXXXXXX6106,Entertainment,Debit,1.99,Citi0052,credit_card,-1.99,-10791.23,FALSE
1914,2022-04-24,THE WONDER YEARS ACADE MIAMI FL,Daycare,Debit,135.0,Citi8756,credit_card,-135.0,-10926.23,TRUE
1911,2022-04-24,Amazon.com*1Q7UF4XO1,Shopping,Debit,13.45,Amazon0413,credit_card,-13.45,-10776.93,FALSE
1912,2022-04-24,Amazon.com*1O8661XP2,Shopping,Debit,12.31,Amazon0413,credit_card,-12.31,-10789.24,FALSE
1909,2022-04-24,TST* Aguacate Olympia Hgts FL,Food/Drink,Debit,41.18,Citi8756,credit_card,-41.18,-10744.23,FALSE
1908,2022-04-24,HM.COM New York NY,Shopping,Debit,85.58,Citi8756,credit_card,-85.58,-10703.05,FALSE
1907,2022-04-24,CVS/PHARMACY #00866 MIAMI FL,Healthcare,Debit,8.79,Citi8756,credit_card,-8.79,-10617.47,FALSE
1910,2022-04-24,AMZN Mktp US*1O4LU55N0,Shopping,Debit,19.25,Amazon0413,credit_card,-19.25,-10763.48,FALSE
1915,2022-04-25,GOOGLE *YouTube Member g.co/helppay# CA,Entertainment,Debit,2.99,Citi8756,credit_card,-2.99,-10929.22,FALSE
1916,2022-04-25,PUBLIX #550 MIAMI FL,Groceries,Debit,26.05,Citi8756,credit_card,-26.05,-10955.27,FALSE
1917,2022-04-25,Uniqlo USA LLC New York NY,Shopping,Debit,158.9,Citi8756,credit_card,-158.9,-11114.17,FALSE
1918,2022-04-25,JERSEY MIKES 13179 MIAMI FL,Food/Drink,Debit,27.73,Citi8756,credit_card,-27.73,-11141.9,FALSE
1919,2022-04-25,NARUTO 88 BISTRO MIAMI FL,Food/Drink,Debit,56.6,Citi8756,credit_card,-56.6,-11198.5,FALSE
1922,2022-04-26,Spotify USA,Phone/Cable,Debit,10.79,Chase3752,credit_card,-10.79,-11288.62,TRUE
1921,2022-04-26,HLU*HULU 771611182977- HULU.COM/BILL CA,Phone/Cable,Debit,14.7,Citi8756,credit_card,-14.7,-11277.83,TRUE
1920,2022-04-26,CVS/PHARMACY #00866 MIAMI FL,Healthcare,Debit,64.63,Citi8756,credit_card,-64.63,-11263.13,FALSE
1923,2022-04-27,PINECREST BAKERY 11 MIAMI FL,Food/Drink,Debit,9.02,Citi8756,credit_card,-9.02,-11297.64,FALSE
1924,2022-04-27,PINECREST BAKERY 11 MIAMI FL,Food/Drink,Debit,25.44,Citi8756,credit_card,-25.44,-11323.08,FALSE
1925,2022-04-28,CLR*9ROUND 786-5362259 786-5362259 FL,Services,Debit,105.93,Citi8756,credit_card,-105.93,-11429.01,FALSE
1926,2022-04-28,AUTOMATIC PAYMENT - THANK,Payment/Credit,Credit,807.32,Amazon0413,credit_card,807.32,-10621.69,TRUE
1927,2022-04-28,PUBLIX #550 MIAMI FL,Groceries,Debit,72.57,Citi8756,credit_card,-72.57,-10694.26,FALSE
1928,2022-04-29,Amazon.com*1Q7AS2NO2,Shopping,Debit,33.58,Amazon0413,credit_card,-33.58,-10727.84,FALSE
1929,2022-04-29,AMZN Mktp US*131NA0431,Shopping,Debit,21.39,Amazon0413,credit_card,-21.39,-10749.23,FALSE
1930,2022-04-29,CHICKFILA APP 86623220 8662322040 GA,Food/Drink,Debit,25.0,Citi8756,credit_card,-25.0,-10774.23,FALSE
1935,2022-04-30,CHEVRON 0202633 MIAMI FL,Gas/Automotive,Debit,32.0,Citi8756,credit_card,-32.0,-10803.42,FALSE
1933,2022-04-30,Amazon.com,Shopping,Credit,13.45,Amazon0413,credit_card,13.45,-10783.73,FALSE
1934,2022-04-30,Amazon.com,Shopping,Credit,12.31,Amazon0413,credit_card,12.31,-10771.42,FALSE
1931,2022-04-30,POLLO TROPICAL 10006 O 9727029300 FL,Food/Drink,Debit,14.95,Citi8756,credit_card,-14.95,-10789.18,FALSE
1932,2022-04-30,BILL BAGGS CAPE FL PAR KEY BISCAYNE FL,Services,Debit,8.0,Citi8756,credit_card,-8.0,-10797.18,FALSE
1936,2022-05-01,PUBLIX #550 MIAMI FL,Groceries,Debit,101.81,Citi8756,credit_card,-101.81,-10905.23,FALSE
1937,2022-05-01,THE WONDER YEARS ACADE MIAMI FL,Daycare,Debit,135.0,Citi8756,credit_card,-135.0,-11040.23,TRUE
1938,2022-05-01,ANNUAL MEMBERSHIP FEE,Fees/Adjustments,Debit,95.0,Chase3752,credit_card,-95.0,-11135.23,FALSE
1939,2022-05-02,SUNPASS*ACC107246358 888-865-5352 FL,Gas/Automotive,Debit,30.1,Citi8756,credit_card,-30.1,-11165.33,FALSE
1940,2022-05-02,Amazon.com*1Q90O95X2,Shopping,Debit,54.32,Amazon0413,credit_card,-54.32,-11219.65,FALSE
1941,2022-05-02,Payment,Payment/Credit,Credit,200.0,Citi8756,credit_card,200.0,-11019.65,TRUE
1942,2022-05-02,SUNPASS*ACC107246358 888-865-5352 FL,Gas/Automotive,Debit,41.38,Citi8756,credit_card,-41.38,-11061.03,FALSE
1943,2022-05-03,COOLSTUFFINC.COM LLC 407-695-6554 FL,Entertainment,Credit,8.63,Citi8756,credit_card,8.63,-11052.4,FALSE
1944,2022-05-03,THANKYOU PTS REDEEMED TY OR0191640675,Payment/Credit,Credit,200.0,Citi8756,credit_card,200.0,-10852.4,TRUE
1946,2022-05-04,Amazon.com*1359Z8K61,Shopping,Debit,15.12,Amazon0413,credit_card,-15.12,-10891.05,FALSE
1945,2022-05-04,AMZN Mktp US*133OD5KA1,Shopping,Debit,23.53,Amazon0413,credit_card,-23.53,-10875.93,FALSE
1947,2022-05-05,PUBLIX #550 MIAMI FL,Groceries,Debit,30.4,Citi8756,credit_card,-30.4,-10921.45,FALSE
1948,2022-05-05,AUTOMATIC PAYMENT - THANK,Payment/Credit,Credit,105.34,Chase3752,credit_card,105.34,-10816.11,TRUE
1949,2022-05-06,PUBLIX #550 MIAMI FL,Groceries,Debit,21.06,Citi8756,credit_card,-21.06,-10837.17,FALSE
1950,2022-05-06,SQ *TINTA Y CAFE CORAL Coral Gables FL,Food/Drink,Debit,18.48,Citi8756,credit_card,-18.48,-10855.65,FALSE
1951,2022-05-06,AUTOPAY 220304082146334RAUTOPAY AUTO-PMT,Payment/Credit,Credit,1.99,Citi7634,credit_card,1.99,-10853.66,TRUE
1952,2022-05-06,BOOST MOBILE 866-402-7366 CO,Services,Debit,50.0,Citi8756,credit_card,-50.0,-10903.66,FALSE
1953,2022-05-06,TMX*TERMINIX INTL 800-8376464 TN,Services,Debit,145.0,Citi8756,credit_card,-145.0,-11048.66,TRUE
1954,2022-05-08,AMZN Mktp US*1L1Z69ES1,Shopping,Debit,27.8,Amazon0413,credit_card,-27.8,-11076.46,FALSE
1955,2022-05-08,Payment,Payment/Credit,Credit,280.0,Citi8756,credit_card,280.0,-10796.46,TRUE
1956,2022-05-08,THE WONDER YEARS ACADE MIAMI FL,Daycare,Debit,135.0,Citi8756,credit_card,-135.0,-10931.46,TRUE
1957,2022-05-08,PUBLIX #550,Groceries,Debit,84.89,Chase3752,credit_card,-84.89,-11016.35,FALSE
1959,2022-05-09,Payment,Payment/Credit,Credit,250.0,Citi8756,credit_card,250.0,-10814.98,TRUE
1958,2022-05-09,SHELL OIL 57544409907,Gas/Automotive,Debit,48.63,Amazon0413,credit_card,-48.63,-11064.98,FALSE
1960,2022-05-10,PUBLIX #550,Groceries,Debit,10.24,Amazon0413,credit_card,-10.24,-10825.22,FALSE
1961,2022-05-12,KOHL'S #1247 KENDALL FL,Shopping,Debit,1.06,Citi8756,credit_card,-1.06,-10826.28,FALSE
1962,2022-05-12,COURSRA2T6HGTPDJKLJVT,Services,Debit,39.0,Amazon0413,credit_card,-39.0,-10865.28,FALSE
1963,2022-05-12,AMZN Mktp US,Shopping,Credit,27.8,Amazon0413,credit_card,27.8,-10837.48,FALSE
1964,2022-05-12,PUBLIX #550 MIAMI FL,Groceries,Debit,10.49,Citi8756,credit_card,-10.49,-10847.97,FALSE
1965,2022-05-12,COMCAST CABLE COMM 800-COMCAST FL,Services,Debit,108.41,Citi8756,credit_card,-108.41,-10956.38,FALSE
1966,2022-05-13,AMZN Mktp US*1R5FY7FC1,Shopping,Debit,57.74,Amazon0413,credit_card,-57.74,-11014.12,FALSE
1967,2022-05-13,Payment,Payment/Credit,Credit,250.0,Citi8756,credit_card,250.0,-10764.12,TRUE
1968,2022-05-13,TMOBILE*AUTO PAY 800-937-8997 WA,Phone/Cable,Debit,289.47,Citi8756,credit_card,-289.47,-11053.59,TRUE
1971,2022-05-14,POLLO TROPICAL 10006,Food/Drink,Debit,35.07,Chase3752,credit_card,-35.07,-11089.87,FALSE
1970,2022-05-14,WALGREENS #3565 CUTLER BAY FL,Healthcare,Debit,3.2,Citi8756,credit_card,-3.2,-11054.8,FALSE
1969,2022-05-14,AUTOPAY 220209085018752RAUTOPAY AUTO-PMT,Payment/Credit,Credit,1.99,Citi0052,credit_card,1.99,-11051.6,TRUE
1972,2022-05-15,GOOGLE *Google Storage 650-253-0000 CA,Services,Debit,1.99,Citi7634,credit_card,-1.99,-11091.86,FALSE
1973,2022-05-15,5GUYS 0346 ECOMM 866-345-4897 FL,Food/Drink,Debit,33.78,Citi8756,credit_card,-33.78,-11125.64,FALSE
1974,2022-05-15,THE WONDER YEARS ACADE MIAMI FL,Daycare,Debit,135.0,Citi8756,credit_card,-135.0,-11260.64,TRUE
1975,2022-05-16,AMZN Mktp US*1L3RC21M2,Shopping,Debit,12.61,Amazon0413,credit_card,-12.61,-11273.25,FALSE
1976,2022-05-16,Amazon.com*1L3D371Z2,Shopping,Debit,54.32,Amazon0413,credit_card,-54.32,-11327.57,FALSE
1977,2022-05-16,Payment,Payment/Credit,Credit,300.0,Citi8756,credit_card,300.0,-11027.57,TRUE
1978,2022-05-16,PUBLIX #550 MIAMI FL,Groceries,Debit,93.54,Citi8756,credit_card,-93.54,-11121.11,FALSE
1979,2022-05-16,DisneyPLUS,Phone/Cable,Debit,7.92,Chase3752,credit_card,-7.92,-11129.03,TRUE
1982,2022-05-17,MEMBERSHIP FEE MAY 22-APR 23,Payment/Credit,Credit,0.0,Citi0052,credit_card,0.0,-11151.98,TRUE
1981,2022-05-17,AMZN Mktp US*1L2T88XV0,Shopping,Debit,8.55,Amazon0413,credit_card,-8.55,-11151.98,FALSE
1980,2022-05-17,Amazon.com*1L3ZP3HX2,Shopping,Debit,14.4,Amazon0413,credit_card,-14.4,-11143.43,FALSE
1983,2022-05-18,MARSHALLS #0406 MIAMI FL,Shopping,Debit,31.0,Citi8756,credit_card,-31.0,-11182.98,FALSE
1984,2022-05-18,WALMART.COM AA 800-966-6546 AR,Groceries,Debit,34.22,Citi8756,credit_card,-34.22,-11217.2,FALSE
1985,2022-05-18,ALLTRAILS SAN FRANCISCO CA,Services,Debit,29.99,Citi7634,credit_card,-29.99,-11247.19,FALSE
1986,2022-05-18,PINECREST BAKERY 11 MIAMI FL,Food/Drink,Debit,10.28,Citi8756,credit_card,-10.28,-11257.47,FALSE
1987,2022-05-18,PINECREST BAKERY 11 MIAMI FL,Food/Drink,Debit,14.82,Citi8756,credit_card,-14.82,-11272.29,FALSE
1993,2022-05-19,NETFLIX.COM NETFLIX.COM CA,Phone/Cable,Debit,21.61,Citi8756,credit_card,-21.61,-11370.66,TRUE
1991,2022-05-19,AMZN Mktp US*1R4MU59K1,Shopping,Debit,28.3,Amazon0413,credit_card,-28.3,-11226.15,FALSE
1992,2022-05-19,PUBLIX #550 MIAMI FL,Groceries,Debit,122.9,Citi8756,credit_card,-122.9,-11349.05,FALSE
1989,2022-05-19,ZAP*ZAPPOS.COM,Shopping,Debit,55.59,Amazon0413,credit_card,-55.59,-11168.98,FALSE
1988,2022-05-19,Uniqlo USA LLC New York NY,Shopping,Credit,158.9,Citi8756,credit_card,158.9,-11113.39,FALSE
1990,2022-05-19,AMZN Mktp US*1R2GE1I61,Shopping,Debit,28.87,Amazon0413,credit_card,-28.87,-11197.85,FALSE
1994,2022-05-20,AMZN Mktp US*1L19677O0,Shopping,Debit,94.1,Amazon0413,credit_card,-94.1,-11464.76,FALSE
1995,2022-05-20,Amazon Prime*1L4GJ3W62,Phone/Cable,Debit,14.99,Amazon0413,credit_card,-14.99,-11479.75,TRUE
1996,2022-05-20,Payment,Payment/Credit,Credit,500.0,Citi8756,credit_card,500.0,-10979.75,TRUE
1997,2022-05-20,Payment,Payment/Credit,Credit,800.0,Citi8756,credit_card,800.0,-10179.75,TRUE
1998,2022-05-20,FIT4U HEALTHY FOOD,Food/Drink,Debit,38.78,Chase3752,credit_card,-38.78,-10218.53,FALSE
1999,2022-05-21,HM.COM New York NY,Shopping,Credit,53.49,Citi8756,credit_card,53.49,-10165.04,FALSE
2000,2022-05-21,PUBLIX #550 MIAMI FL,Groceries,Debit,32.53,Citi8756,credit_card,-32.53,-10197.57,FALSE
2006,2022-05-22,MARATHON PETRO170803 MIAMI FL,Gas/Automotive,Debit,53.65,Citi8756,credit_card,-53.65,-9809.22,FALSE
2004,2022-05-22,THE WONDER YEARS ACADE MIAMI FL,Daycare,Debit,135.0,Citi8756,credit_card,-135.0,-10355.57,TRUE
2005,2022-05-22,Payment,Payment/Credit,Credit,600.0,Citi8756,credit_card,600.0,-9755.57,TRUE
2002,2022-05-22,HM.COM New York NY,Shopping,Debit,46.87,Citi8756,credit_card,-46.87,-10249.44,FALSE
2001,2022-05-22,SHADOW REALM GAMES INDIANAPOLIS IN,Entertainment,Debit,5.0,Citi8756,credit_card,-5.0,-10202.57,FALSE
2003,2022-05-22,AMZN Mktp US,Shopping,Credit,28.87,Amazon0413,credit_card,28.87,-10220.57,FALSE
2007,2022-05-23,Amazon.com*1R1V963E0,Shopping,Debit,15.07,Amazon0413,credit_card,-15.07,-9824.29,FALSE
2008,2022-05-24,PAYPAL *VIZMEDIALLC 4029357733 CA Digital Account Number XXXXXXXXXXXX6106,Entertainment,Debit,1.99,Citi0052,credit_card,-1.99,-9826.28,FALSE
2009,2022-05-24,PUBLIX #550 MIAMI FL,Groceries,Debit,26.19,Citi8756,credit_card,-26.19,-9852.47,FALSE
2010,2022-05-25,GOOGLE *YouTube Member g.co/helppay# CA,Entertainment,Debit,2.99,Citi8756,credit_card,-2.99,-9855.46,FALSE
2011,2022-05-25,SHADOW REALM GAMES INDIANAPOLIS IN,Entertainment,Debit,5.0,Citi8756,credit_card,-5.0,-9860.46,FALSE
2016,2022-05-26,Spotify USA,Phone/Cable,Debit,10.79,Chase3752,credit_card,-10.79,-10027.23,TRUE
2014,2022-05-26,HLU*HULU 771611188425- HULU.COM/BILL CA,Phone/Cable,Debit,14.7,Citi8756,credit_card,-14.7,-9991.44,TRUE
2015,2022-05-26,STARBUCKS 800-782-7282,Food/Drink,Debit,25.0,Chase3752,credit_card,-25.0,-10016.44,FALSE
2012,2022-05-26,PUBLIX #550 MIAMI FL,Groceries,Debit,74.01,Citi8756,credit_card,-74.01,-9934.47,FALSE
2013,2022-05-26,J CREW 8005620258 VA,Shopping,Debit,42.27,Citi8756,credit_card,-42.27,-9976.74,FALSE
2018,2022-05-27,PUBLIX #550 MIAMI FL,Groceries,Debit,17.18,Citi8756,credit_card,-17.18,-9520.82,FALSE
2019,2022-05-27,OLD NAVY ON-LINE GROVEPORT OH,Shopping,Debit,169.67,Citi8756,credit_card,-169.67,-9690.49,FALSE
2017,2022-05-27,AUTOMATIC PAYMENT - THANK,Payment/Credit,Credit,523.59,Amazon0413,credit_card,523.59,-9503.64,TRUE
2020,2022-05-28,AMZN Mktp US*1R96G9UB0,Shopping,Debit,7.48,Amazon0413,credit_card,-7.48,-9697.97,FALSE
2021,2022-05-28,CLR*9ROUND 786-5362259 786-5362259 FL,Services,Debit,105.93,Citi8756,credit_card,-105.93,-9803.9,FALSE
2022,2022-05-28,PDQ - MIAMI CORAL REEF MIAMI FL,Food/Drink,Debit,45.2,Citi8756,credit_card,-45.2,-9849.1,FALSE
2026,2022-05-29,THE WONDER YEARS ACADE MIAMI FL,Daycare,Debit,135.0,Citi8756,credit_card,-135.0,-10072.87,TRUE
2023,2022-05-29,CVS/PHARMACY #00866 MIAMI FL,Healthcare,Debit,7.59,Citi8756,credit_card,-7.59,-9856.69,FALSE
2024,2022-05-29,PUBLIX #550 MIAMI FL,Groceries,Debit,23.35,Citi8756,credit_card,-23.35,-9880.04,FALSE
2025,2022-05-29,NARUTO 88 BISTRO MIAMI FL,Food/Drink,Debit,57.83,Citi8756,credit_card,-57.83,-9937.87,FALSE
2028,2022-05-30,PINECREST BAKERY 11 MIAMI FL,Food/Drink,Debit,9.32,Citi8756,credit_card,-9.32,-10136.51,FALSE
2027,2022-05-30,Amazon.com*GK1U457O3,Shopping,Debit,54.32,Amazon0413,credit_card,-54.32,-10127.19,FALSE
2029,2022-05-31,PUBLIX #550 MIAMI FL,Groceries,Debit,21.83,Citi8756,credit_card,-21.83,-10158.34,FALSE
2030,2022-05-31,PUBLIX #550 MIAMI FL,Groceries,Debit,39.2,Citi8756,credit_card,-39.2,-10197.54,FALSE
2031,2022-06-01,Amazon.com*1X8BV0XO2,Shopping,Debit,19.47,Amazon0413,credit_card,-19.47,-10217.01,FALSE
2032,2022-06-01,CVS/PHARMACY #00866 MIAMI FL,Healthcare,Debit,11.29,Citi8756,credit_card,-11.29,-10228.3,FALSE
2033,2022-06-01,5GUYS 1085 ECOMM 866-345-4897 FL,Food/Drink,Debit,36.1,Citi8756,credit_card,-36.1,-10264.4,FALSE
2034,2022-06-03,Amazon.com*1X8TO18T0,Shopping,Debit,17.88,Amazon0413,credit_card,-17.88,-10282.28,FALSE
2035,2022-06-04,PUBLIX #550 MIAMI FL,Groceries,Debit,103.9,Citi8756,credit_card,-103.9,-10386.18,FALSE
2036,2022-06-04,BEYA- MIAMI INTERNATIO DORAL FL,Shopping,Debit,1.07,Citi8756,credit_card,-1.07,-10387.25,FALSE
2037,2022-06-04,CLAIRE'S #5369 MIAMI FL,Shopping,Debit,7.48,Citi8756,credit_card,-7.48,-10394.73,FALSE
2038,2022-06-04,5GUYS 1372 QSR MIAMI FL,Food/Drink,Debit,26.93,Citi8756,credit_card,-26.93,-10421.66,FALSE
2041,2022-06-05,AUTOMATIC PAYMENT - THANK,Payment/Credit,Credit,137.75,Chase3752,credit_card,137.75,-10388.09,TRUE
2039,2022-06-05,HM.COM New York NY,Shopping,Credit,30.82,Citi8756,credit_card,30.82,-10390.84,FALSE
2040,2022-06-05,THE WONDER YEARS ACADE MIAMI FL,Daycare,Debit,135.0,Citi8756,credit_card,-135.0,-10525.84,TRUE
2042,2022-06-06,AUTOPAY 220304082146334RAUTOPAY AUTO-PMT,Payment/Credit,Credit,1.99,Citi7634,credit_card,1.99,-10386.1,TRUE
2043,2022-06-06,PUBLIX #550 MIAMI FL,Groceries,Debit,10.61,Citi8756,credit_card,-10.61,-10396.71,FALSE
2044,2022-06-06,BOOST MOBILE 866-402-7366 CO,Services,Debit,50.0,Citi8756,credit_card,-50.0,-10446.71,FALSE
2045,2022-06-07,SOCCER SHOTS MIAMI 3053386300 FL,Services,Debit,240.0,Citi8756,credit_card,-240.0,-10686.71,FALSE
2046,2022-06-07,OLD NAVY US 6153 MIAMI FL,Shopping,Debit,6.42,Citi8756,credit_card,-6.42,-10693.13,FALSE
2047,2022-06-07,PUBLIX #261,Groceries,Debit,12.75,Chase3752,credit_card,-12.75,-10705.88,FALSE
2049,2022-06-08,CHEVRON 0202649 MIAMI FL,Gas/Automotive,Debit,57.59,Citi8756,credit_card,-57.59,-10783.04,FALSE
2048,2022-06-08,PUBLIX #550 MIAMI FL,Groceries,Debit,19.57,Citi8756,credit_card,-19.57,-10725.45,FALSE
2051,2022-06-09,AUTOPAY 220209085200236OAUTOPAY AUTO-PMT,Payment/Credit,Credit,500.0,Citi8756,credit_card,500.0,-10312.03,TRUE
2050,2022-06-09,STEAMGAMES.COM 4259522 Bellevue WA,Entertainment,Debit,28.99,Citi8756,credit_card,-28.99,-10812.03,FALSE
2052,2022-06-10,PUBLIX #550 MIAMI FL,Groceries,Debit,63.67,Citi8756,credit_card,-63.67,-10375.7,FALSE
2053,2022-06-10,PAR*PINECREST BAKERY - MIAMI FL,Food/Drink,Debit,5.0,Citi8756,credit_card,-5.0,-10380.7,FALSE
2054,2022-06-10,PAR*PINECREST BAKERY - MIAMI FL,Food/Drink,Debit,7.99,Citi8756,credit_card,-7.99,-10388.69,FALSE
2055,2022-06-11,COOLSTUFFINC.COM LLC 407-695-6554 FL,Entertainment,Debit,2.88,Citi8756,credit_card,-2.88,-10391.57,FALSE
2056,2022-06-11,COOLSTUFFINC.COM LLC 407-695-6554 FL,Entertainment,Debit,14.41,Citi8756,credit_card,-14.41,-10405.98,FALSE
2057,2022-06-11,Amazon.com*SE6PG83L3,Shopping,Debit,109.58,Amazon0413,credit_card,-109.58,-10515.56,FALSE
2058,2022-06-11,PUBLIX #550 MIAMI FL,Groceries,Debit,10.87,Citi8756,credit_card,-10.87,-10526.43,FALSE
2059,2022-06-11,TST* Cry Baby Palmetto Bay FL,Food/Drink,Debit,15.94,Citi8756,credit_card,-15.94,-10542.37,FALSE
2065,2022-06-12,THE WONDER YEARS ACADE MIAMI FL,Daycare,Debit,135.0,Citi8756,credit_card,-135.0,-10890.08,TRUE
2064,2022-06-12,COMCAST CABLE COMM 800-COMCAST FL,Services,Debit,108.41,Citi8756,credit_card,-108.41,-10755.08,FALSE
2063,2022-06-12,COURSRA2T6HGTPDJKLJVT,Services,Debit,39.0,Amazon0413,credit_card,-39.0,-10646.67,FALSE
2062,2022-06-12,5GUYS 1085 QSR PINECREST FL,Food/Drink,Debit,26.93,Citi8756,credit_card,-26.93,-10607.67,FALSE
2061,2022-06-12,TCGPLAYER.COM 3155010478 NY,Entertainment,Debit,32.6,Citi8756,credit_card,-32.6,-10580.74,FALSE
2060,2022-06-12,COOLSTUFFINC.COM LLC 407-695-6554 FL,Entertainment,Debit,5.77,Citi8756,credit_card,-5.77,-10548.14,FALSE
2066,2022-06-13,TCGPLAYER.COM 3155010478 NY,Entertainment,Debit,5.61,Citi8756,credit_card,-5.61,-10895.69,FALSE
2067,2022-06-13,SHADOW REALM GAMES INDIANAPOLIS IN,Entertainment,Debit,5.0,Citi8756,credit_card,-5.0,-10900.69,FALSE
2068,2022-06-13,PUBLIX #550 MIAMI FL,Groceries,Debit,34.84,Citi8756,credit_card,-34.84,-10935.53,FALSE
2069,2022-06-13,TRADER JOE'S #770 QPS PINECREST FL,Groceries,Debit,24.34,Citi8756,credit_card,-24.34,-10959.87,FALSE
2070,2022-06-13,Amazon.com*RS5TC7OV3,Shopping,Debit,54.32,Amazon0413,credit_card,-54.32,-11014.19,FALSE
2071,2022-06-13,DC TRANSIT SERVICE CEN MIAMI FL,Gas/Automotive,Debit,10.0,Citi8756,credit_card,-10.0,-11024.19,FALSE
2072,2022-06-13,TMOBILE*AUTO PAY 800-937-8997 WA,Phone/Cable,Debit,282.1,Citi8756,credit_card,-282.1,-11306.29,TRUE
2074,2022-06-14,CVS/PHARMACY #00866 MIAMI FL,Healthcare,Debit,5.99,Citi8756,credit_card,-5.99,-11310.29,FALSE
2073,2022-06-14,AUTOPAY 220209085018752RAUTOPAY AUTO-PMT,Payment/Credit,Credit,1.99,Citi0052,credit_card,1.99,-11304.3,TRUE
2075,2022-06-15,COOLSTUFFINC.COM LLC 407-695-6554 FL,Entertainment,Debit,2.77,Citi8756,credit_card,-2.77,-11313.06,FALSE
2076,2022-06-15,GOOGLE *Google Storage 650-253-0000 CA,Services,Debit,1.99,Citi7634,credit_card,-1.99,-11315.05,FALSE
2077,2022-06-15,PUBLIX #550 MIAMI FL,Groceries,Debit,11.5,Citi8756,credit_card,-11.5,-11326.55,FALSE
2078,2022-06-15,HM.COM New York NY,Shopping,Debit,83.43,Citi8756,credit_card,-83.43,-11409.98,FALSE
2079,2022-06-16,POLLO TROPICAL 10006 O 9727029300 FL,Food/Drink,Debit,36.02,Citi8756,credit_card,-36.02,-11446.0,FALSE
2085,2022-06-17,PAYMENT THANK YOU,Payment/Credit,Credit,250.0,Citi8756,credit_card,250.0,-11455.29,TRUE
2086,2022-06-17,Disney Plus,Phone/Cable,Debit,7.92,Chase3752,credit_card,-7.92,-11463.21,TRUE
2084,2022-06-17,PAR*PINECREST BAKERY - MIAMI FL,Food/Drink,Debit,6.08,Citi8756,credit_card,-6.08,-11705.29,FALSE
2083,2022-06-17,PINECREST FL 8778472338 AZ,Services,Debit,161.95,Citi7634,credit_card,-161.95,-11699.21,FALSE
2082,2022-06-17,PAR*PINECREST BAKERY - MIAMI FL,Food/Drink,Debit,3.81,Citi8756,credit_card,-3.81,-11537.26,FALSE
2081,2022-06-17,PUBLIX #550 MIAMI FL,Groceries,Debit,72.48,Citi8756,credit_card,-72.48,-11533.45,FALSE
2080,2022-06-17,COOLSTUFFINC.COM LLC 407-695-6554 FL,Entertainment,Debit,14.97,Citi8756,credit_card,-14.97,-11460.97,FALSE
2087,2022-06-19,PAR*PINECREST BAKERY - MIAMI FL,Food/Drink,Debit,7.02,Citi8756,credit_card,-7.02,-11470.23,FALSE
2088,2022-06-19,PAR*PINECREST BAKERY - MIAMI FL,Food/Drink,Debit,19.56,Citi8756,credit_card,-19.56,-11489.79,FALSE
2089,2022-06-19,SHAKE SHACK - 1111A 646-747-7178 FL,Food/Drink,Debit,30.39,Citi8756,credit_card,-30.39,-11520.18,FALSE
2090,2022-06-19,NETFLIX.COM NETFLIX.COM CA,Phone/Cable,Debit,21.61,Citi8756,credit_card,-21.61,-11541.79,TRUE
2091,2022-06-19,THE WONDER YEARS ACADE MIAMI FL,Daycare,Debit,135.0,Citi8756,credit_card,-135.0,-11676.79,TRUE
2092,2022-06-19,PAYMENT THANK YOU,Payment/Credit,Credit,125.0,Citi8756,credit_card,125.0,-11551.79,TRUE
2095,2022-06-20,Amazon Prime*DU6C28B93,Phone/Cable,Debit,14.99,Amazon0413,credit_card,-14.99,-11581.86,TRUE
2096,2022-06-20,AUTOPAY 220209085200236OAUTOPAY AUTO-PMT,Payment/Credit,Credit,2500.0,Citi8756,credit_card,2500.0,-9081.86,TRUE
2093,2022-06-20,CVS/PHARMACY #05924 PINECREST FL,Healthcare,Debit,10.08,Citi8756,credit_card,-10.08,-11561.87,FALSE
2094,2022-06-20,SHADOW REALM GAMES INDIANAPOLIS IN,Entertainment,Debit,5.0,Citi8756,credit_card,-5.0,-11566.87,FALSE
2099,2022-06-21,CHEVRON 0202649 MIAMI FL,Gas/Automotive,Debit,58.26,Citi8756,credit_card,-58.26,-9174.38,FALSE
2098,2022-06-21,PUBLIX #550 MIAMI FL,Groceries,Debit,28.77,Citi8756,credit_card,-28.77,-9116.12,FALSE
2097,2022-06-21,PUBLIX #550 MIAMI FL,Groceries,Debit,5.49,Citi8756,credit_card,-5.49,-9087.35,FALSE
2100,2022-06-22,PUBLIX #550 MIAMI FL,Groceries,Debit,27.25,Citi8756,credit_card,-27.25,-9201.63,FALSE
2101,2022-06-23,AMTRAK M1740709019822 8008727245 DC,Gas/Automotive,Debit,162.0,Citi8756,credit_card,-162.0,-9363.63,FALSE
2102,2022-06-23,PAYPAL *DR-PABLITO 4029357733 CA,Services,Debit,20.0,Citi7634,credit_card,-20.0,-9383.63,FALSE
2103,2022-06-23,NICO'S BROTHER PIZZERI MIAMI FL,Food/Drink,Debit,25.12,Citi8756,credit_card,-25.12,-9408.75,FALSE
2104,2022-06-24,PUBLIX #550 MIAMI FL,Groceries,Debit,15.77,Citi8756,credit_card,-15.77,-9424.52,FALSE
